ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
65,0.010938669143639203,0.011026764870161836,0.019852528278840365,0.0010223677794345967,0.9571596699279241
66,0.8036521065204826,0.00010783926745457952,0.0010638629805914705,0.18656629136032976,0.008609899871141632
67,0.9785845682828455,0.00014460715315397268,0.0007881547033125484,0.00584611335089778,0.014636556509790165
68,0.15087087444739722,0.0007150956987000391,0.26899763492786405,0.3943667389954514,0.18504965593058725
69,0.2902121308132427,0.0002573794541366757,0.13461499343839936,0.4488319601840164,0.12608353611020487
70,0.003507140279765426,0.013890570269120207,0.01630045329575918,0.0006393231239309689,0.9656625130314239
71,0.05382017531384907,0.0014852462104386521,0.0800507216300198,0.10530041698305306,0.7593434398626397
72,0.9440820212230826,7.978456578043756e-05,0.0009088965127498109,0.04433240245872136,0.010596895239665925
73,0.023172499278796783,0.009470693595274766,0.006427466060880231,0.0007284240506702975,0.9602009170143779
74,0.1351711993342899,0.0005892500448084454,0.15740458537379498,0.44977254405856704,0.2570624211885396
75,0.01030605683728734,0.003284976934122025,0.0209158676065015,0.0010804070260120747,0.9644126915960768
76,0.1952994987561925,0.007824842803324367,0.3593140781360817,0.004967120248063706,0.4325944600563374
77,0.949156514926979,0.00044549866204488637,0.0015781738765692156,0.005138385064876013,0.04368142746953073
78,0.11058644967184614,0.008996262812331962,0.07374619839928831,0.05165103190401625,0.7550200572125179
79,0.37757570453703376,9.833055032501696e-05,0.05303946904110372,0.4979520945108629,0.07133440136067465
80,0.7825676802519834,0.001223348075993037,0.0041893888961749975,0.00868812902274687,0.2033314537531018
81,0.09302914970820486,0.0026967746841993134,0.022569691093132914,0.001330425006409833,0.8803739595080533
82,0.061424321191557926,0.003278586398794977,0.005657731850290132,0.0011110648282694232,0.9285282957310876
83,0.6561554879745232,0.00043249353969914296,0.002789290780050192,0.31945677223791874,0.021165955467808934
84,0.023560821976114966,0.15575841127435933,0.020501303334237716,0.05091672034927392,0.7492627430660144
85,0.4617921127228902,0.00010253529603628704,0.057252352082839755,0.36751694458555206,0.1133360553126817
86,0.22310587574334623,0.003944173607254491,0.12947880259465794,0.0013844382004426106,0.6420867098542984
87,0.12600351273815238,0.0005535959503881073,0.2671483989590892,0.3888000101783579,0.21749448217401213
88,0.7267872797564566,0.00017583611044902882,0.0015957868529102362,0.10482079671797932,0.16662030056220467
89,0.15421070777729784,0.005745674772076499,0.1805397035976053,0.051258023856566685,0.608245889996454
90,0.7674447885433888,0.0002959866976106281,0.0011284277109395212,0.005207304878632753,0.2259234921694282
91,0.05521177289793575,0.012556647370213486,0.20713934641282403,0.0024214344240253635,0.722670798895001
92,0.004904876094342421,0.010000635400479832,0.2837702837594568,0.001742726823922381,0.6995814779217985
93,0.8031796791313437,0.0004186462700851325,0.0017405228375919578,0.007069402801042881,0.18759174895993652
94,0.483823287708473,0.0003442155174433314,0.1051860904213018,0.28407679531978447,0.12656961103299752
95,0.026762038559068273,0.005134724501730429,0.060796329159728026,0.051382511590251985,0.8559243961892214
96,0.6569551141496253,0.00017228099035693895,0.002685252840007013,0.22490567423254387,0.11528167778746706
97,0.5652173703252286,7.869891517475332e-05,0.0015075147308197345,0.3719156452130499,0.06128077081572725
98,0.047150571526065346,0.0030147945966851677,0.018915434755312557,0.0012920137589579402,0.9296271853629787
99,0.22692560829341624,0.001935621402261188,0.017314662544130784,0.058484490800722815,0.6953396169594692
100,0.3618341930100733,6.389239355644942e-05,0.0022434821298677196,0.4219769092552175,0.21388152321128506
101,0.48402033236390407,0.0011335315646117973,0.0059891314174953195,0.06134402196248216,0.44751298269150686
102,0.8279249243176454,0.0002792441031916107,0.001121033094702074,0.15649342314315753,0.01418137534130321
103,0.24131793263299398,0.0006166852772001546,0.0557971468280342,0.4441231295560339,0.2581451057057381
104,0.20554195687038596,0.0006359646223517265,0.004035648155341987,0.29543210090118177,0.49435432945073843
105,0.3176001675879946,0.0007784064347010486,0.003538837464157998,0.40886052104991455,0.2692220674632315
106,0.4930561566194016,0.0006286778639001836,0.003482520314734195,0.3742948800252683,0.1285377651766958
107,0.1849795236858907,0.00017425173103860134,0.35575500595832077,0.406790113501597,0.05230110512315285
108,0.11657220042437924,0.0008391789994464795,0.02070596402946881,0.44221969536634714,0.41966296118035806
109,0.8678171549729997,0.0002512387428886231,0.0013148328711951528,0.007055617295845916,0.12356115611707057
110,0.25498323295964304,0.0008981250357394705,0.05499980930638403,0.21178063731304672,0.47733819538518674
111,0.6604433002752274,7.042192367430995e-05,0.0018603908621712146,0.2290007235363726,0.10862516340255433
112,0.7449571248426576,0.0005986220075908165,0.0032220764524631407,0.22242287149851447,0.028799305198773776
113,0.41254971690521464,0.00023361175159823043,0.01508671002028463,0.4403108571624955,0.13181910416040724
114,0.11149802566570378,0.0003336264647143706,0.006695680424013475,0.6876290569403257,0.19384361050524263
115,0.002716021778894606,0.008678677678982331,0.01923194215436779,0.0009436044899867015,0.9684297538977689
116,0.7004542114658925,0.00033342436831425266,0.003426039566245399,0.1021922665830774,0.1935940580164705
117,0.6399747398270735,0.050103282003240296,0.001025257315925874,0.24819736676164406,0.06069935409211642
118,0.02050256801431764,0.0005897086021828619,0.42669997174692376,0.4459973732760016,0.10621037836057429
119,0.1043784934019105,0.0005475956284684261,0.03507861258863909,0.788662193825967,0.07133310455501463
120,0.4291016209575989,0.002136446554529552,0.0724217733040115,0.0022802815952247817,0.49405987758863523
121,0.8323315449283166,0.0005488051763026133,0.002114411050290528,0.007023596708021201,0.15798164213706883
122,0.8854735217403275,0.0010621589135301939,0.003626849301879828,0.008297681668185666,0.1015397883760769
123,0.9285553970860225,0.0007946773654725928,0.004361280157690021,0.011645974710007053,0.054642670680807644
124,0.033813182202234296,0.05375944131054899,0.008588261888841316,0.001275130212907336,0.9025639843854681
125,0.03438425387666005,0.0009232127960751839,0.035389759119209274,0.007978852085165184,0.9213239221228904
126,0.8525979051074858,0.00039676092246889854,0.0024173596568658096,0.07034309023245175,0.07424488408072792
127,0.00704682104845426,0.006935819034782595,0.20349030558275613,0.05269286713867478,0.7298341871953326
128,0.7311283473400763,0.0008050009595271912,0.052007218552282505,0.05613638705553321,0.15992304609258046
129,0.9378281026693912,0.000574931125685751,0.0036169227386615866,0.010601044924463466,0.047378998541798036
130,0.7399904388945311,0.000566468897437099,0.00374232952084526,0.16105697660705331,0.09464378608013305
131,0.6978589464475453,0.00020671663667074552,0.004741461155528983,0.2680702867182154,0.029122589042039744
132,0.9350430126875233,0.0006488864692205561,0.0038600860591355723,0.011330806542396807,0.04911720824172373
133,0.551827897643181,0.00323998428734382,0.018958441970962726,0.0012218916130823474,0.4247517844854302
134,0.42887893597445315,0.0002021368891673538,0.052479060731942216,0.332631028678544,0.1858088377258933
135,0.6971177563559086,0.0003919366587348505,0.019769754331259406,0.05446728207591313,0.22825327057818418
136,0.503405970623072,5.4899855143101496e-05,0.001477555573083039,0.48494660863230876,0.010114965316393085
137,0.35370319609480816,0.0014606962326578436,0.16005588586817251,0.31812765386894337,0.16665256793541827
138,0.04929901106687112,0.005704784312766607,0.0062758251536388435,0.0007926816506488713,0.9379276978160745
139,0.2524803933131152,8.657155503990611e-05,0.005871218773489757,0.5796744155077878,0.16188740085056735
140,0.11290088594963404,0.026889428728452233,0.05472716259465427,0.0687110080691535,0.7367715146581063
141,0.591288397918112,0.00013575789732936142,0.001223814095237337,0.19460862052723388,0.21274340956208743
142,0.37895394249264003,0.05492004762947358,0.016278676581629153,0.007465342468541017,0.5423819908277165
143,0.26955497931922656,9.410272006167972e-05,0.005369421122610135,0.4578103284557561,0.26717116838234556
144,0.13735503725469855,6.975563868822775e-05,0.15792379430053188,0.5412942343862035,0.16335717841987774
145,0.4918230098474225,0.00043231069398663876,0.0025649140639320772,0.21404807209681773,0.29113169329784117
146,0.18467391372230474,0.00010779278580117825,0.154596496972447,0.3912442991172252,0.2693774974022217
147,0.27800056139666895,0.0035770688694053833,0.1376197222521023,0.17568389276394425,0.4051187547178793
148,0.191570319196814,0.00013393218090923984,0.11076763947989479,0.5832738368116677,0.11425427233071432
149,0.0017988474698417338,0.012720855025584777,0.02049132699493196,0.0008359647901244502,0.9641530057195172
150,0.05684620996077561,0.004699254319290512,0.019168738087495658,0.05901354321302546,0.860272254419413
151,0.27384570517268636,0.001786759892988531,0.1667497564723167,0.0022755434050059494,0.5553422350570021
152,0.11803930145713551,0.0031235288184695374,0.28847290848383167,0.10218973384715055,0.48817452739341316
153,0.6063192864103848,9.273958069123668e-05,0.0015559921404571652,0.17172872351976654,0.22030325834870018
154,0.09142536628263079,0.0006480952369465986,0.11406192518551274,0.4747586428042726,0.3191059704906375
155,0.6101904711053256,0.00027501451082054295,0.007762015368990002,0.05720099306181527,0.3245715059530485
156,0.8179802686361144,4.8306446839925136e-05,0.0011188167718212036,0.11768420241412526,0.06316840573109918
157,0.30329209464791196,0.0003013015897495357,0.008807970229422007,0.5087578673286788,0.17884076620423767
158,0.007323590833847928,0.005999368568694055,0.01971335133145398,0.0008589106984106963,0.9661047785675929
159,0.24190760389842342,0.0002762541650406685,0.0036874643213206503,0.21449854174322897,0.5396301358719859
160,0.3471865633828132,0.0006315184347572829,0.05518790133232144,0.249013737813514,0.3479802790365941
161,0.30479427273233006,7.322315057161926e-05,0.0020115067898729944,0.22690270127172132,0.466218296055504
162,0.3099630562317943,0.0006690065567801317,0.25545654753416647,0.28873852318256255,0.14517286649469652
163,0.01897376696846287,0.002857951612784791,0.007675001629843672,0.004762809240685572,0.9657304705482233
164,0.9740294866757977,0.0002213923415348203,0.000973095257822333,0.006017603231656703,0.018758422493188615
165,0.2528337996068741,0.00041134653928834227,0.05795673509952664,0.6356734352877129,0.053124683466598085
166,0.8596848751127328,0.00039577374042224953,0.0013955210351623407,0.006110235675180618,0.13241359443650197
167,0.8449354603234647,0.0004978157128828439,0.0032662397970205986,0.1246761416938268,0.02662434247280522
168,0.6593056420254049,0.00019210853213784586,0.0020851716865338283,0.16339217192776506,0.17502490582815827
169,0.21464488851033164,8.920622029940784e-05,0.052565032740995,0.6622820434775059,0.07041882905086837
170,0.49327693200260736,0.0004374775157718052,0.004043854032887624,0.10956422885770425,0.39267750759102915
171,0.005602755089105579,0.010353730188067914,0.19664262179645203,0.1021441270440106,0.6852567658823643
172,0.6530707897372854,7.135795172267508e-05,0.0019180412765893212,0.17916759160942292,0.16577221942497958
173,0.40955844344689085,4.797108048970368e-05,0.00214981147149889,0.5803965052845865,0.00784726871653388
174,0.276095840287957,0.0001248781280578243,0.055365043591010354,0.3937391439125567,0.2746750940804181
175,0.18426123875565179,0.15022118232902917,0.029284765326826716,0.5601361742867504,0.07609663930174207
176,0.42143601728800684,0.005004172204489804,0.012041241952371402,0.007489156649568928,0.5540294119055627
177,0.11579915891020506,0.00043468928608679335,0.26914537248407144,0.596212283490465,0.018408495829171975
178,0.839341235594559,0.0008835839053418066,0.004125087933562792,0.06133796339042793,0.09431212917610812
179,0.7410987192826987,0.0502157926601759,0.007845443236787632,0.15931656287647705,0.04152348194386095
180,0.06072821146116503,0.0006029855792437273,0.1828589983137667,0.15712453844854138,0.598685266197283
181,0.03452199644017081,0.0074687659708981835,0.12185894126509193,0.0010609844742692988,0.8350893118495699
182,0.6002922610573292,0.002240931714245542,0.010616210185865064,0.05745840232774366,0.3293921947148162
183,0.3177836252711468,0.0007422073661002286,0.0063254147318339135,0.26243685550053497,0.4127118971303845
184,0.16844411742149318,0.0010008051063801144,0.17065405011314122,0.21160877990399946,0.44829224745498636
185,0.6766795343756574,6.416077019869114e-05,0.0015351687885817027,0.16320035690143053,0.15852077916413154
186,0.25966989280602626,0.0001722920813976133,0.0032053174078130442,0.4112662802966681,0.32568621740809495
187,0.012533314753531062,0.0029810801436391714,0.0698562441461149,0.0012987713813243957,0.9133305895753907
188,0.288211108574518,0.00015192434333608813,0.00230857004734629,0.5809119873521723,0.12841640968262752
189,0.8664185710627841,9.63501965823797e-05,0.0016241464204496295,0.059801474403697236,0.07205945791648649
190,0.9245854143951641,5.420296965585194e-05,0.001230291973997293,0.06084982042394885,0.013280270237234054
191,0.4211808764341889,3.594295026267652e-05,0.002898425377284991,0.5185276484235287,0.05735710681473496
192,0.3221613586564386,0.0001324216169163704,0.0522755115705677,0.35735035003429944,0.2680803581217781
193,0.17551768902544396,0.0007546458811172427,0.018321680068434577,0.16573007481624696,0.6396759102087572
194,0.4548115503418939,0.002251573704840334,0.12736855985944112,0.007495190142054289,0.4080731259517701
195,0.7426793721050462,9.673847845534082e-05,0.0008560857578090433,0.04321856642726002,0.2131492372314293
196,0.3879665036673646,0.05097551331617283,0.006720855480407606,0.013398405999555746,0.5409387215364991
197,0.5959981736569138,0.00010776703397772814,0.05117144355468531,0.24314099104212403,0.10958162471229937
198,0.6561554879745232,0.00043249353969914296,0.002789290780050192,0.31945677223791874,0.021165955467808934
199,0.36198559751431536,0.00015327993794911533,0.0033222217647010193,0.4628215083967432,0.17171739238629147
200,0.6089648599748626,0.0008995367542493631,0.004997088431161357,0.2304068611711682,0.15473165366855857
201,0.044072012093272425,0.0014390646306024113,0.008047030078412907,0.001701439777842994,0.9447404534198692
202,0.37151744994832303,0.000313179760771757,0.009860707382782084,0.18309715319442652,0.43521150971369676
203,0.4608463768056945,0.00011360148626801519,0.0036980091020191955,0.4103702214550106,0.1249717911510078
204,0.696072876922001,0.0001613233577476437,0.0059536798438026926,0.15767411366071316,0.14013800621573577
205,0.1687245121878316,0.00033315815525690283,0.007391291561821002,0.6778943837509249,0.14565665434416575
206,0.5093914311503867,0.0003626865720990894,0.0018780447546566028,0.009154135317052383,0.47921370220580545
207,0.545329066840194,0.0004222767333274942,0.0037441396399908087,0.324256393333063,0.12624812345342468
208,0.3547375658255123,0.00014923937382055625,0.14219231667920337,0.3692942996726074,0.13362657844885656
209,0.11474136629777648,0.0005621239470580574,0.15736986990743318,0.567669925915793,0.1596567139319392
210,0.6363891899578425,0.00023672171461268344,0.0036532127665590405,0.24034892165779495,0.11937195390319084
211,0.05190838188964645,0.007927684075015352,0.11988119162337502,0.000961489515706687,0.8193212528962568
212,0.1614964343518892,0.0002657861664508304,0.06805393228647849,0.2889704393251304,0.48121340787005096
213,0.6837729110852375,0.00023963029610482835,0.0043674845735142825,0.19248088516283707,0.1191390888823062
214,0.6114783756897244,0.00029627283174048165,0.009302860019292893,0.05812175832646488,0.320800733132777
215,0.004332297857176781,0.005289272793895006,0.024161019660112224,0.0010373526415013243,0.9651800570473142
216,0.7170970307598212,0.00019333374792422376,0.0143953408347808,0.016101363237182198,0.2522129314202917
217,0.6448190998036472,0.05565361426447894,0.014203623736202157,0.000945200472405898,0.2843784617232661
218,0.5850286698644345,0.00073506435713067,0.002811599393285165,0.05770406072429556,0.35372060566085406
219,0.41705973428238946,0.0006800250866650454,0.05502924683714315,0.18451753976718677,0.3427134540266158
220,0.1764307606114367,6.0158950988229024e-05,0.05903088560952448,0.49917095121585403,0.265307243612197
221,0.006809936558609225,0.002149848843392678,0.06897810523417547,0.38988798629417215,0.5321741230696502
222,0.20971361906377434,0.06456192820196559,0.06977696654134122,0.001016472702823107,0.6549310134900959
223,0.26592128286674444,0.05689703996192373,0.012031011420236385,0.004733016753651158,0.6604176489974443
224,0.7286281982983082,0.0001114978465128314,0.0013872934216944564,0.1572335324473536,0.11263947798613103
225,0.0036474324216606148,0.0002547444533151488,0.12398738517393744,0.8166036623529755,0.05550677559811134
226,0.8662033414324035,0.00010384869367708851,0.0016311758958904102,0.1178307171869135,0.014230916791115608
227,0.10791809546456549,0.004815787658106738,0.12392105578058088,0.0011570894882626207,0.7621879716084845
228,0.054708217136171085,0.00044592155042587616,0.008176264758293902,0.007750251313615243,0.928919345241494
229,0.44365282635069847,0.000527629128726828,0.10470801402012242,0.15434217661945793,0.29676935388099446
230,0.05426141608249008,0.011825370684552548,0.014921708272514692,0.000650008024011492,0.918341496936431
231,0.9580326527241579,0.0007046181299522551,0.0022610420013506735,0.007331986576379955,0.03166970056815932
232,0.8921196577747431,0.00011002445205051536,0.0010697471340353549,0.043993352143876605,0.06270721849529455
233,0.015579434183014784,0.005762644361885545,0.16779875035548583,0.0009755872639417004,0.8098835838356722
234,0.013232879612195499,0.0003095291649061276,0.222675647992007,0.5333380051074403,0.2304439381234511
235,0.1099853021279729,0.05013908621667965,0.05849275903949959,0.6614585776647666,0.11992427495108139
236,0.6278132897377904,0.0025243736183458727,0.006020333660316521,0.008199998700881648,0.3554420042826655
237,0.3296885308505566,0.0004429748411127428,0.00590584585681325,0.619826725549912,0.04413592290160548
238,0.15446548003091704,0.0016691516012230824,0.08339007864627804,0.004842218956252573,0.7556330707653296
239,0.8463362151060796,8.986282655457907e-05,0.0009110997509739756,0.09413106606001612,0.05853175625637554
240,0.7699256675508184,0.002793364567336058,0.0155867314662249,0.0010890154268252666,0.21060522098879542
241,0.8796343201957977,0.0005893331892052365,0.014658684925674985,0.007426639671102186,0.09769102201821958
242,0.31271942870683156,9.29738257494122e-05,0.004819597436912891,0.412533704953837,0.269834295076669
243,0.8742214198036432,0.002285135894558791,0.00978564455258377,0.0010287411262331373,0.11267905862298114
244,0.566224723063427,0.00023125783768200637,0.05210130483297297,0.26098918302931595,0.12045353123660209
245,0.2475431772593175,0.0003024548916674044,0.004701444195666834,0.21316331821821655,0.5342896054351316
246,0.425325469560391,0.00015622663284348804,0.012920507963290329,0.48964037043130215,0.07195742541217288
247,0.2728996332654525,0.0016331036498777231,0.05490757033838812,0.10956173088773745,0.5609979618585441
248,0.5372886108571584,0.0007585597427941863,0.0024118873297537106,0.2066421918827813,0.2528987501875128
249,0.1629872150782586,0.0002751070055037956,0.00618421228399222,0.5921250298270186,0.23842843580522685
250,0.8826471155559746,0.0019700508844230995,0.003740771395142326,0.0071664346000096584,0.10447562756445015
251,0.003908379563003953,0.003073919040065638,0.07892298426677438,0.6045181109644558,0.30957660616570026
252,0.2839952485479481,0.0001695432674827118,0.05547663146756564,0.5893627715848687,0.0709958051321349
253,0.04452773932139437,0.002408935100687417,0.019605919906541314,0.0015779306363787836,0.9318794750349985
254,0.2992089930588543,0.0001865563943636476,0.009068470421473936,0.5659409899424026,0.1255949901829056
255,0.011440726305364532,0.00458471258102295,0.020911973813357812,0.0009217963343370393,0.9621407909659176
256,0.49165661650287595,0.00018899082863017808,0.0025276051841183,0.27587105930266176,0.2297557281817138
257,0.22483196963057234,0.0010615299734290803,0.11933621256007446,0.11382114583637112,0.5409491419995527
258,0.6971763599927143,0.0005772228744023835,0.0022924323900250583,0.00912229947079539,0.2908316852720631
259,0.20988396518085323,0.0002555278369534509,0.018447717663014916,0.6902797171777753,0.08113307214140308
260,0.8251181736463271,0.0010376070385802573,0.01405108352439185,0.005788226863273953,0.15400490892742716
261,0.6346710437086133,0.0009396569646086743,0.00585757088346423,0.1324352697532051,0.2260964586901087
262,0.8459816391676422,0.00017747997725534173,0.0011589753313687495,0.0900442806209365,0.06263762490279695
263,0.7607732469887845,4.480676256332031e-05,0.0012699709255850882,0.17292384104387826,0.06498813427918888
264,0.1149729282288217,0.0005096136531927162,0.0066084551617867,0.7226853927770585,0.15522361017914044
265,0.3558555190792066,0.00011370220834724151,0.003617082283673109,0.42172408817258,0.21868960825619355
266,0.19628795847699637,0.05447280679359897,0.2646163515652462,0.16512701931276028,0.3194958638513985
267,0.1290698064338232,0.0013565498376472912,0.2837145071303821,0.006509359094202743,0.579349777503945
268,0.05608955183595939,0.007971081184186195,0.17595692147942893,0.0010023904348099837,0.7589800550656152
269,0.06405794773757044,0.05921022812953344,0.00846799952206154,0.10097238871482804,0.767291435896007
270,0.8319799926524756,0.00045962993167358824,0.003793578824149467,0.0638326270314548,0.09993417156024656
271,0.18333369203730027,0.002367782228716894,0.02480394523777386,0.0017880505397611397,0.7877065299564476
272,0.11058049347464675,0.0058274456399299655,0.32831297949980637,0.0019069639252122241,0.5533721174604047
273,0.21298597190309226,0.051362440515649456,0.011503236633392545,0.5975834217314304,0.12656492921643503
274,0.0756541311140526,0.05044060637280081,0.3368662784112031,0.17645880700822714,0.36058017709371676
275,0.12975693311346653,0.004747919885946581,0.29768112273284536,0.052605043027964565,0.5152089812397767
276,0.00599213544285823,0.011072059649717043,0.028544141586478364,0.0014925530261408135,0.9528991102948052
277,0.0623331852009185,0.0031911671010994656,0.005555178258599177,0.0010823821451764132,0.9278380872942066
278,0.20801903497325297,0.0034035625529138134,0.17350465385345185,0.051613506085630374,0.5634592425347511
279,0.35634040279700996,0.00038524365346085754,0.0018085682239717407,0.05785348642490875,0.5836122989006487
280,0.12068626000669937,0.05806621476869796,0.06341974082558227,0.005792533962198138,0.7520352504368221
281,0.6112759795338842,0.00011900014713696863,0.05192317046701916,0.17320474829508392,0.16347710155687578
282,0.2781750052496,0.00028237083485826606,0.012100674271440844,0.42663271782090695,0.282809231823194
283,0.05387606215194813,0.0022816196964485203,0.03019467036876431,0.005176487838562327,0.9084711599442763
284,0.8834969252205129,0.0010387732550590242,0.003115131701172537,0.00780086590746681,0.10454830391578865
285,0.08393814199250169,0.0004630733846535891,0.11269279298031677,0.5536579039595781,0.24924808768294981
286,0.5106717366633272,0.00035829625466409615,0.20433897145535243,0.20451348220607374,0.08011751342058239
287,0.222612678023722,0.011268598747968537,0.006007433481468687,0.0007497412763120258,0.7593615484705292
288,0.030685028686229014,0.007558681461924099,0.02419464293788025,0.001011605101023691,0.9365500418129429
289,0.7699879418450358,0.00013307115354686653,0.0017656053949055674,0.16164458317486124,0.06646879843165045
290,0.309318260670012,0.000407607719916814,0.0051200875457883994,0.3557798873872764,0.3293741566770062
